glass_name,property_mode,rank,sciglass_id,distance,primary_plausible,in_mode_a_top20,in_stable_set
SF6HT,B,11,3697700440011,0.07382305780232438,False,False,False
SF6HT,B,12,4035600467681,0.07580590198941817,False,False,False
SF6HT,B,13,3697700440009,0.07856565504978154,False,False,False
SF6HT,B,14,3550800426564,0.07974474936170091,False,False,False
SF6HT,B,15,4243100490523,0.07974474936170091,False,False,False
SF6HT,B,16,4491700611503,0.08830224665095815,False,False,False
SF6HT,B,17,3413500408348,0.08943188467311997,False,False,False
SF6HT,B,18,3601900431284,0.09367104497874951,False,False,False
SF6HT,B,19,4491700611505,0.09477144923461177,False,False,False
SF6HT,B,20,190500000723,0.09536836736223449,False,False,False
N-LASF44,B,1,4025800474348,0.047732437876598664,False,False,False
N-LASF44,B,2,4279500497929,0.04940584443597756,False,False,False
N-LASF44,B,3,2852200365622,0.053647834962456634,False,False,False
N-LASF44,B,4,4279500497932,0.07002214436443029,False,False,False
N-LASF44,B,5,4279500497930,0.07060631635266663,False,False,False
N-LASF44,B,6,4105300479059,0.07164523723221612,False,False,False
N-LASF44,B,7,4279500497931,0.0735025252606933,False,False,False
N-LASF44,B,8,2980700400280,0.07516114641324666,False,False,False
N-LASF44,B,9,4279500497956,0.07526221086048691,False,False,False
N-LASF44,B,10,2852200365624,0.07565623232682617,False,False,False
N-LASF44,B,11,4279500497957,0.07743312747663772,False,False,False
N-LASF44,B,12,1246400113231,0.08215240408325136,False,False,False
N-LASF44,B,13,1246300113214,0.08638707934706229,False,False,False
N-LASF44,B,14,2980700400283,0.08824360181229444,False,False,False
N-LASF44,B,15,1246400113234,0.08939813718992558,False,False,False
N-LASF44,B,16,2850500365488,0.09323496612854291,False,False,False
N-LASF44,B,17,1246300113213,0.09514706527726255,False,False,False
N-LASF44,B,18,4105300479136,0.09571423210900962,False,False,False
N-LASF44,B,19,4105200478954,0.09571423210900962,False,False,False
N-LASF44,B,20,4105200478957,0.09571423210900962,False,False,False
N-LASF45,B,1,847400066500,0.009835567852984853,False,False,False
N-LASF45,B,2,2852200365615,0.018795297843579944,False,False,False
N-LASF45,B,3,847500066522,0.02288941520352079,False,False,False
N-LASF45,B,4,772700068482,0.02494731742675605,False,False,False
N-LASF45,B,5,846600066373,0.02494731742675605,False,False,False
N-LASF45,B,6,847400066505,0.026755229904216464,False,False,False
N-LASF45,B,7,847500066521,0.027068102541976224,False,False,False
N-LASF45,B,8,847500066520,0.0274155182820027,False,False,False
N-LASF45,B,9,846600066366,0.038002368861190045,False,False,False
N-LASF45,B,10,847400066511,0.040172873815102136,False,False,False
N-LASF45,B,11,846600066363,0.043659476847947055,False,False,False
N-LASF45,B,12,772600068077,0.043659476847947055,False,False,False
N-LASF45,B,13,846600066365,0.0465731487115382,False,False,False
N-LASF45,B,14,772700068474,0.047194914311475815,False,False,False
N-LASF45,B,15,772700068479,0.048604935940756815,False,False,False
N-LASF45,B,16,847400066512,0.04980347633716958,False,False,False
N-LASF45,B,17,846600066362,0.05057895469719465,False,False,False
N-LASF45,B,18,847400066509,0.051815674512327305,False,False,False
N-LASF45,B,19,1013400087642,0.052166782574209584,False,False,False
N-LASF45,B,20,847400066501,0.05312069493441658,False,False,False
N-LAF21,B,1,2980700400283,0.036979342618338,False,False,False
N-LAF21,B,2,2852200365624,0.04307762913826756,False,False,False
N-LAF21,B,3,4121300479975,0.050043794968529405,False,False,False
N-LAF21,B,4,2980700400285,0.05206094707064147,False,False,False
N-LAF21,B,5,2852200365622,0.05371980558692964,False,False,False
N-LAF21,B,6,4105300479049,0.05589590458195007,False,False,False
N-LAF21,B,7,1246400113233,0.05977612817352992,False,False,False
N-LAF21,B,8,4121300479974,0.06015856774770538,False,False,False
N-LAF21,B,9,2908100368091,0.06324553276368232,False,False,False
N-LAF21,B,10,2908100368126,0.06324553276368232,False,False,False
N-LAF21,B,11,2980700400282,0.06333197721784722,False,False,False
N-LAF21,B,12,2908100368088,0.07468227530913125,False,False,False
N-LAF21,B,13,2908100368123,0.07468227530913125,False,False,False
N-LAF21,B,14,4105200478926,0.07703012566465157,False,False,False
N-LAF21,B,15,4105300479091,0.07703012566465157,False,False,False
N-LAF21,B,16,1246400113235,0.07945536479685505,False,False,False
N-LAF21,B,17,1246400113236,0.08298334973989763,False,False,False
N-LAF21,B,18,2908100368122,0.0840325325205248,False,False,False
N-LAF21,B,19,2908100368087,0.0840325325205248,False,False,False
N-LAF21,B,20,4289300498278,0.0843300527415202,False,False,False
N-LAF33,B,1,3481900409513,0.02342862276047672,False,False,False
N-LAF33,B,2,2737000360200,0.0319350959550857,False,False,False
N-LAF33,B,3,1246300113215,0.06340542900100025,True,False,False
N-LAF33,B,4,4107000479299,0.08037735496255556,False,False,False
N-LAF33,B,5,1246300113216,0.08199401124146113,False,False,False
N-LAF33,B,6,3920500463378,0.08247832412486047,False,False,False
N-LAF33,B,7,3920500463379,0.08407075687883182,False,False,False
N-LAF33,B,8,3605400431954,0.08558357677724784,False,False,False
N-LAF33,B,9,1246400113234,0.08890361339582405,False,False,False
N-LAF33,B,10,4025800474346,0.09031517216782219,False,False,False
N-LAF33,B,11,4105200478954,0.09192873535092043,False,False,False
N-LAF33,B,12,4105300479136,0.09192873535092043,False,False,False
N-LAF33,B,13,4105200478957,0.09192873535092043,False,False,False
N-LAF33,B,14,1246400113235,0.095974811657874,False,False,False
N-LAF33,B,15,3920500463376,0.09648193839831296,False,False,False
N-LAF33,B,16,3781900446761,0.09760963271978261,False,False,False
N-LAF33,B,17,4105300479191,0.0985467676239552,False,False,False
N-LAF33,B,18,4105200479010,0.0985467676239552,False,False,False
N-LAF33,B,19,1246300113214,0.09922560839876515,False,False,False
N-LAF33,B,20,4107000479296,0.1016208359005763,False,False,False
N-SF11,B,1,849000066692,0.020177596116468903,True,False,False
N-SF11,B,2,849000066691,0.021397627404274314,True,False,False
N-SF11,B,3,3546600425756,0.03628379490131655,False,False,False
N-SF11,B,4,849000066689,0.03686279590568715,True,False,False
N-SF11,B,5,849000066690,0.04330591967672948,False,False,False
N-SF11,B,6,2754500361621,0.04939921890716793,False,False,False
N-SF11,B,7,849000066688,0.06027631704307273,True,False,False
N-SF11,B,8,995500087340,0.06503806314742419,False,False,False
N-SF11,B,9,3546600425748,0.06722478994783151,False,False,False
N-SF11,B,10,2890700367587,0.06722478994783151,False,False,False
N-SF11,B,11,849000066686,0.06992902335256897,False,False,False
N-SF11,B,12,849000066687,0.07583125502310864,True,False,False
N-SF11,B,13,3548300426190,0.07825585466983638,True,False,False
N-SF11,B,14,2754500361620,0.08217796238847613,True,False,False
N-SF11,B,15,2890700367588,0.08408037082626374,False,False,False
N-SF11,B,16,3546600425758,0.08408037082626374,False,False,False
N-SF11,B,17,3546500425734,0.08499937449722737,False,False,False
N-SF11,B,18,3546600425751,0.08752639303708902,False,False,False
N-SF11,B,19,3548700426254,0.08907260682591508,True,False,False
N-SF11,B,20,3731400442592,0.09373647758127987,False,False,False
SF11,B,1,381400110723,0.00458211132898648,False,False,False
SF11,B,2,3996600472153,0.06140692325937666,False,False,False
SF11,B,3,3140000403648,0.07029452521428733,False,False,False
SF11,B,4,3767800445487,0.07756533360787339,False,False,False
SF11,B,5,4194200489030,0.07773082833127926,False,False,False
SF11,B,6,3996600472150,0.07864088262178545,False,False,False
SF11,B,7,3783700447125,0.08101778804351337,False,False,False
SF11,B,8,2846100365000,0.08159839291557539,False,False,False
SF11,B,9,2846100364998,0.0833903429694724,False,False,False
SF11,B,10,2951000369066,0.08378232434565612,False,False,False
SF11,B,11,3135300403068,0.08569694690997803,False,False,False
SF11,B,12,3996600472155,0.08604498202868203,False,False,False
SF11,B,13,3996600472154,0.08610570643355417,False,False,False
SF11,B,14,2951000369067,0.08930543238478579,False,False,False
SF11,B,15,590300424467,0.09070198881683066,False,False,False
SF11,B,16,3606800432444,0.0955624603969976,False,False,False
SF11,B,17,2951000369069,0.09942393212602357,False,False,False
SF11,B,18,3996600472156,0.10019546714411667,True,False,False
SF11,B,19,3606800432461,0.10067133874744129,False,False,False
SF11,B,20,4194200489027,0.10145349202407017,False,False,False
SF56A,B,1,2823100362595,0.014955499210096623,False,False,False
SF56A,B,2,3532400424841,0.048353342529332086,False,False,False
SF56A,B,3,36100021842,0.048353342529332086,False,False,False
SF56A,B,4,1581800155445,0.048353342529332086,False,False,False
SF56A,B,5,3189100394577,0.05140947039880218,False,False,False
SF56A,B,6,2951000369061,0.06824230056302928,False,False,False
SF56A,B,7,381400110724,0.0687069720669812,False,False,False
SF56A,B,8,3413500408350,0.07171297608418288,False,False,False
SF56A,B,9,3413500408348,0.08167384497460513,False,False,False
SF56A,B,10,2619800198757,0.0898004106324285,False,False,False
SF56A,B,11,190500000723,0.0901549566380954,False,False,False
SF56A,B,12,190500000722,0.09047490260828803,False,False,False
SF56A,B,13,274500001380,0.09076640169173379,False,False,False
SF56A,B,14,1620500134212,0.09554605452860926,False,False,False
SF56A,B,15,365500005930,0.09571149780588888,False,False,False
SF56A,B,16,2979900400146,0.09718006430929864,False,False,False
SF56A,B,17,2823100362596,0.10095620497211533,False,False,False
SF56A,B,18,365500005945,0.10099507733791963,False,False,False
SF56A,B,19,3767800445491,0.10148647109222655,False,False,False
SF56A,B,20,381400110723,0.1033747264796336,False,False,False
N-LAF34,B,1,2852200365620,0.0012436744581531467,False,False,False
N-LAF34,B,2,4121300479972,0.0018335978696050344,False,False,False
N-LAF34,B,3,4121300479973,0.008165211653306111,False,False,False
N-LAF34,B,4,4121300479976,0.024642289412818506,False,False,False
N-LAF34,B,5,3708000440718,0.03004119940221409,False,False,False
N-LAF34,B,6,4121300479969,0.03050328857708325,False,False,False
N-LAF34,B,7,4121300479971,0.03457267085068824,False,False,False
N-LAF34,B,8,2980700400284,0.045269412076764715,False,False,False
N-LAF34,B,9,4121300479968,0.04874411327209556,False,False,False
N-LAF34,B,10,4121300479974,0.05014430590349388,False,False,False
N-LAF34,B,11,2852200365623,0.05152025612041917,False,False,False
N-LAF34,B,12,2980700400282,0.05849700336284518,False,False,False
N-LAF34,B,13,2980700400281,0.06060011192949356,False,False,False
N-LAF34,B,14,2908100368122,0.06462926667548867,False,False,False
N-LAF34,B,15,2908100368087,0.06462926667548867,False,False,False
N-LAF34,B,16,4121300479970,0.06551046704184973,False,False,False
N-LAF34,B,17,4121300479967,0.06833357036993025,False,False,False
N-LAF34,B,18,4105300479090,0.07060627878856424,False,False,False
N-LAF34,B,19,4105200478925,0.07060627878856424,False,False,False
N-LAF34,B,20,4289300498278,0.07186359373411023,False,False,False
N-SF14,B,1,3546600425758,0.021499468006198,False,False,False
N-SF14,B,2,2890700367588,0.021499468006198,False,False,False
N-SF14,B,3,3548300426194,0.03565319121146751,False,False,False
N-SF14,B,4,849000066686,0.039924112540676814,False,False,False
N-SF14,B,5,849000066684,0.04352320221033018,False,False,False
N-SF14,B,6,849000066685,0.05349312068941735,False,False,False
N-SF14,B,7,1196300136095,0.05504550543996684,False,False,False
N-SF14,B,8,2754500361622,0.06023369392047212,False,False,False
N-SF14,B,9,849000066687,0.06358399806402276,True,False,False
N-SF14,B,10,3152700404501,0.07031228360536299,False,False,False
N-SF14,B,11,3548300426191,0.07190830282015039,True,False,False
N-SF14,B,12,849000066688,0.07289722158026839,True,False,False
N-SF14,B,13,3152700404505,0.07565851035700272,False,False,False
N-SF14,B,14,3548300426192,0.08667015873654067,False,False,False
N-SF14,B,15,3152700404507,0.09017664767920189,False,False,False
N-SF14,B,16,3546500425734,0.09192224217828138,False,False,False
N-SF14,B,17,849000066692,0.09260522617406387,True,False,False
N-SF14,B,18,421200110768,0.09427403866343533,False,False,False
N-SF14,B,19,3152700404506,0.09503620752246367,True,False,False
N-SF14,B,20,3152700404511,0.09816617213702643,False,False,False
P-LAF37,B,1,3053100401245,0.02364016667050669,False,False,False
P-LAF37,B,2,2953400369135,0.03560198008081804,False,False,False
P-LAF37,B,3,3053100401242,0.03844842544401207,False,False,False
P-LAF37,B,4,2953400369137,0.04027470591584362,False,False,False
P-LAF37,B,5,3053100401241,0.040385917409671374,False,False,False
P-LAF37,B,6,2822200362386,0.05252845133889073,False,False,False
P-LAF37,B,7,2753500361549,0.054983559135990887,False,False,False
P-LAF37,B,8,2830800363269,0.06094598693757548,False,False,False
P-LAF37,B,9,3053100401249,0.061100527019150606,True,False,False
P-LAF37,B,10,3196100405487,0.06412873384771955,False,False,False
P-LAF37,B,11,3053100401240,0.06469120894522978,False,False,False
P-LAF37,B,12,2830800363265,0.07275875243356092,False,False,False
P-LAF37,B,13,3053100401243,0.07504366740956168,False,False,False
P-LAF37,B,14,2830800363260,0.08207173466374713,False,False,False
P-LAF37,B,15,2953400369136,0.08493452476898981,False,False,False
P-LAF37,B,16,3053100401244,0.08666670611417028,False,False,False
P-LAF37,B,17,2830800363262,0.08698612767531616,False,False,False
P-LAF37,B,18,2830800363258,0.08711626396397819,False,False,False
P-LAF37,B,19,4488700611233,0.09139225109499703,False,False,False
P-LAF37,B,20,2830800363261,0.09396260894279837,False,False,False
SF4,B,1,2619800198756,0.0007691720726841996,False,False,False
SF4,B,2,36100021841,0.0075999966309378015,False,False,False
SF4,B,3,3532400424840,0.0075999966309378015,False,False,False
SF4,B,4,1581100155356,0.0075999966309378015,False,False,False
SF4,B,5,1581300155388,0.0075999966309378015,False,False,False
SF4,B,6,326300110718,0.011596488590586804,False,False,False
SF4,B,7,1581100155355,0.03623785955513279,False,False,False
SF4,B,8,36100021840,0.03676163883853931,False,False,False
SF4,B,9,365500005930,0.04343065201201819,False,False,False
SF4,B,10,274500001379,0.05307937146878285,False,False,False
SF4,B,11,190500000721,0.05509449583499117,False,False,False
SF4,B,12,190500000722,0.06414286337371723,False,False,False
SF4,B,13,3413500408353,0.06709794387078995,False,False,False
SF4,B,14,2619800198755,0.07852772572757917,False,False,False
SF4,B,15,2619800198754,0.07856024272098269,False,False,False
SF4,B,16,2853300365713,0.08048797743121179,False,False,False
SF4,B,17,590300424467,0.0854112062102192,False,False,False
SF4,B,18,326300110717,0.09839486673607668,False,False,False
SF4,B,19,274500001380,0.10011538294215232,False,False,False
SF4,B,20,3413500408354,0.10331604056812106,False,False,False
N-SF4,B,1,849000066684,0.002971736537230298,False,False,False
N-SF4,B,2,3548300426194,0.009800409156446125,False,False,False
N-SF4,B,3,849000066685,0.01200933480843018,False,False,False
N-SF4,B,4,3548300426191,0.03860175601425136,True,False,False
N-SF4,B,5,3546600425758,0.051549539326443794,False,False,False
N-SF4,B,6,2890700367588,0.051549539326443794,False,False,False
N-SF4,B,7,3152700404507,0.05614285225341138,False,False,False
N-SF4,B,8,3548300426192,0.056313912032062007,False,False,False
N-SF4,B,9,3152700404505,0.0576964897646538,False,False,False
N-SF4,B,10,3548300426199,0.061289795257228045,False,False,False
N-SF4,B,11,849000066686,0.06182908129176607,False,False,False
N-SF4,B,12,421200110768,0.06342227556912093,False,False,False
N-SF4,B,13,3546500425730,0.0635189123977843,False,False,False
N-SF4,B,14,1196300136095,0.06418713087113187,False,False,False
N-SF4,B,15,2754500361622,0.06581508964987308,False,False,False
N-SF4,B,16,3152700404501,0.06871197655874822,False,False,False
N-SF4,B,17,849000066682,0.06903342531943088,False,False,False
N-SF4,B,18,3546500425731,0.07668173731573036,False,False,False
N-SF4,B,19,849000066687,0.08199171762054767,True,False,False
N-SF4,B,20,899700095433,0.08313570834404589,False,False,False
N-LAK33B,B,1,3483700419576,0.017342780098105564,False,False,False
N-LAK33B,B,2,3693200439352,0.0489946102662773,False,False,False
N-LAK33B,B,3,3693200439354,0.049985319463671234,False,False,False
N-LAK33B,B,4,980900085363,0.0565948683580609,False,False,False
N-LAK33B,B,5,3693200439353,0.05729759834244525,False,False,False
N-LAK33B,B,6,3483700419579,0.060269254234910426,False,False,False
N-LAK33B,B,7,981100085368,0.0613853150623059,False,False,False
N-LAK33B,B,8,981100085369,0.06609982265108248,False,False,False
N-LAK33B,B,9,500500016851,0.06966510757402393,False,False,False
N-LAK33B,B,10,981100085367,0.06971038065674028,False,False,False
N-LAK33B,B,11,500500016852,0.07509211782028985,False,False,False
N-LAK33B,B,12,3984500470753,0.07706817896142328,False,False,False
N-LAK33B,B,13,3984500470754,0.07926139886209302,False,False,False
N-LAK33B,B,14,2852200365623,0.08133240478299089,False,False,False
N-LAK33B,B,15,2753500361543,0.0867348646678323,False,False,False
N-LAK33B,B,16,500500016850,0.08807405944574799,False,False,False
N-LAK33B,B,17,2908200368135,0.09077270952931434,False,False,False
N-LAK33B,B,18,2852200365620,0.09082362270161569,False,False,False
N-LAK33B,B,19,4105300479105,0.09632447919738592,False,False,False
N-LAK33B,B,20,4105200478940,0.09632447919738592,False,False,False
N-LAF7,B,1,2415700192302,0.04742775111864869,False,False,False
N-LAF7,B,2,702500053665,0.061823289835560624,False,False,False
N-LAF7,B,3,464700008446,0.07429341571403035,False,False,False
N-LAF7,B,4,3709000440773,0.08199547131706261,False,False,False
N-LAF7,B,5,3709000440774,0.09097369486762222,False,False,False
N-LAF7,B,6,3271300389628,0.09602975302504707,False,False,False
N-LAF7,B,7,772700068475,0.09880959536326556,False,False,False
N-LAF7,B,8,846600066367,0.12404782270835077,False,False,False
N-LAF7,B,9,464700008452,0.12445803053654991,False,False,False
N-LAF7,B,10,3709000440775,0.12507095493007347,False,False,False
N-LAF7,B,11,2435000193294,0.13242871331474043,False,False,False
N-LAF7,B,12,847400066513,0.13328608085728652,False,False,False
N-LAF7,B,13,2435000193298,0.13383888509949102,False,False,False
N-LAF7,B,14,1013400087642,0.13633627212338195,False,False,False
N-LAF7,B,15,1013500087651,0.1391922359086835,False,False,False
N-LAF7,B,16,2435000193295,0.1394910560464708,False,False,False
N-LAF7,B,17,772700068480,0.1396140861407806,False,False,False
N-LAF7,B,18,4056500475518,0.13967913139483104,False,False,False
N-LAF7,B,19,1013400087648,0.14196480006234918,False,False,False
N-LAF7,B,20,847400066511,0.1425419554318174,False,False,False
N-LAK28,B,1,209300110671,0.013721696971798385,False,False,False
N-LAK28,B,2,2755900361773,0.019133792055570673,False,False,False
N-LAK28,B,3,209300110666,0.02514364073947304,False,False,False
N-LAK28,B,4,2755900361774,0.027405873192321118,False,False,False
N-LAK28,B,5,2755900361778,0.038355846880322564,True,False,False
N-LAK28,B,6,2755900361757,0.041547407807447735,False,False,False
N-LAK28,B,7,3696300439662,0.041547407807447735,False,False,False
N-LAK28,B,8,2755900361776,0.04929376824564274,True,False,False
N-LAK28,B,9,4488700611245,0.05212843449325235,True,False,False
N-LAK28,B,10,2755900361780,0.056468417813726704,False,False,False
N-LAK28,B,11,4488700611242,0.059029664561200776,False,False,False
N-LAK28,B,12,3696300439661,0.06681340078310913,True,False,False
N-LAK28,B,13,3551500426673,0.06690460104238313,True,False,False
N-LAK28,B,14,2822200362385,0.06696747379471066,False,False,False
N-LAK28,B,15,2753500361544,0.06871666905293985,False,False,False
N-LAK28,B,16,2083700177228,0.06964016574509434,False,False,False
N-LAK28,B,17,3153300404613,0.06983794030701156,True,False,False
N-LAK28,B,18,2755900361756,0.06983794030701156,True,False,False
N-LAK28,B,19,4488700611239,0.07670958913667392,False,False,False
N-LAK28,B,20,2083700177231,0.08049493840965086,False,False,False
N-LAF2,B,1,2398000191633,0.002127114037646848,False,False,False
N-LAF2,B,2,4105200479043,0.05051914136295153,False,False,False
N-LAF2,B,3,3060600401579,0.06227087395300979,False,False,False
N-LAF2,B,4,4107000479292,0.068288282728969,False,False,False
N-LAF2,B,5,4105200479042,0.07005338369177398,False,False,False
N-LAF2,B,6,4239400484306,0.07504648513113332,False,False,False
N-LAF2,B,7,4107000479294,0.08154576534649523,False,False,False
N-LAF2,B,8,981100085368,0.08512454500771555,False,False,False
N-LAF2,B,9,4107000479296,0.08680081344529615,False,False,False
N-LAF2,B,10,1246300113216,0.09137563507525899,False,False,False
N-LAF2,B,11,981100085367,0.09143124452692342,False,False,False
N-LAF2,B,12,3483700419576,0.09236776310721684,False,False,False
N-LAF2,B,13,3483700419579,0.09470071011958703,False,False,False
N-LAF2,B,14,981100085369,0.09529089688868218,False,False,False
N-LAF2,B,15,4105300479191,0.09598901726483253,False,False,False
N-LAF2,B,16,4105200479010,0.09598901726483253,False,False,False
N-LAF2,B,17,1246400113236,0.09743171235701294,False,False,False
N-LAF2,B,18,2852200365624,0.10361895632992062,False,False,False
N-LAF2,B,19,1553800132764,0.10375669752766953,False,False,False
N-LAF2,B,20,980900085363,0.10407718839672439,False,False,False
SF3,B,1,2619800198754,6.546376452869212e-08,False,False,False
SF3,B,2,326300110717,0.006852522984061063,False,False,False
SF3,B,3,3413500408353,0.026965963113696253,False,False,False
SF3,B,4,3413500408354,0.046857235706994106,False,False,False
SF3,B,5,365500005918,0.05322509226144966,False,False,False
SF3,B,6,2853300365713,0.05389505354028694,False,False,False
SF3,B,7,1620500134213,0.05605093824047571,False,False,False
SF3,B,8,190500000720,0.05790448111987096,False,False,False
SF3,B,9,190500000721,0.05926183082333979,False,False,False
SF3,B,10,274500001379,0.06316283370121943,False,False,False
SF3,B,11,274500001378,0.06659484885382108,False,False,False
SF3,B,12,36100021840,0.06696459257804625,False,False,False
SF3,B,13,606200017164,0.06702797184399109,False,False,False
SF3,B,14,1581100155355,0.06739742827587944,False,False,False
SF3,B,15,2619800198753,0.06759759894249713,False,False,False
SF3,B,16,2619800198756,0.07818786220853795,False,False,False
SF3,B,17,326300110719,0.07897365881389372,False,False,False
SF3,B,18,365500005929,0.08047964320250434,False,False,False
SF3,B,19,2619800198755,0.08432390103242422,False,False,False
SF3,B,20,772400069493,0.09012269098366242,False,False,False
N-LAK34,B,1,989200041057,0.009348767052434936,False,False,False
N-LAK34,B,2,989200041052,0.017732079911098438,False,False,False
N-LAK34,B,3,500500070546,0.020896894759219405,False,False,False
N-LAK34,B,4,3483800419584,0.029089151360668163,False,False,False
N-LAK34,B,5,3483800419587,0.03422733971992472,False,False,False
N-LAK34,B,6,980900085361,0.039335800129928815,False,False,False
N-LAK34,B,7,500500016857,0.04358060434689936,False,False,False
N-LAK34,B,8,3483700419577,0.04597909368464027,True,False,False
N-LAK34,B,9,500500016858,0.061282016352775553,False,False,False
N-LAK34,B,10,980900085362,0.06157732985356639,False,False,False
N-LAK34,B,11,4289300498274,0.06175971618592149,False,False,False
N-LAK34,B,12,980900085360,0.06533723474995387,False,False,False
N-LAK34,B,13,4352000602940,0.07163775788392017,False,False,False
N-LAK34,B,14,4352000602945,0.07406370143264238,False,False,False
N-LAK34,B,15,3483800419588,0.07969739712636044,False,False,False
N-LAK34,B,16,3693200439352,0.0806059106594094,False,False,False
N-LAK34,B,17,3693200439354,0.08121190282202206,False,False,False
N-LAK34,B,18,989200041058,0.08194930326000115,False,False,False
N-LAK34,B,19,3693200439353,0.08590608694324559,False,False,False
N-LAK34,B,20,4289300498267,0.08658255567397122,False,False,False
N-SF10,B,1,3159300404864,0.0126441259132404,False,False,False
N-SF10,B,2,3159300404862,0.01929004660225809,False,False,False
N-SF10,B,3,2754500361623,0.03178933892436769,True,False,False
N-SF10,B,4,1149600140606,0.035954189532410696,False,False,False
N-SF10,B,5,3159300404863,0.03671459023504933,False,False,False
N-SF10,B,6,3966900464951,0.04932914916667028,False,False,False
N-SF10,B,7,995500087337,0.052328027748051925,False,False,False
N-SF10,B,8,3159300404861,0.05557160784701591,False,False,False
N-SF10,B,9,3152700404507,0.06071896708913941,False,False,False
N-SF10,B,10,3546500425733,0.06862173397708915,False,False,False
N-SF10,B,11,3152700404506,0.0723636322540462,True,False,False
N-SF10,B,12,3152700404505,0.07511951340043548,False,False,False
N-SF10,B,13,618100136860,0.08122020400734013,False,False,False
N-SF10,B,14,421200110768,0.08201460224959464,False,False,False
N-SF10,B,15,3546500425728,0.08408006378532168,False,False,False
N-SF10,B,16,3546500425730,0.08412312867428559,False,False,False
N-SF10,B,17,3152700404508,0.08485853819716328,False,False,False
N-SF10,B,18,3546500425735,0.08551431855126153,False,False,False
N-SF10,B,19,3548300426199,0.0907661988541241,False,False,False
N-SF10,B,20,3546500425729,0.09083429854319353,False,False,False
SF10,B,1,4194200489015,0.04452394217480887,False,False,False
SF10,B,2,4194200487989,0.053534796418850956,False,False,False
SF10,B,3,4194200487982,0.05749180280277551,False,False,False
SF10,B,4,544000061874,0.06708364293701014,False,False,False
SF10,B,5,4194200487942,0.06966922750286939,False,False,False
SF10,B,6,4194200487970,0.07486231058599303,False,False,False
SF10,B,7,4194200487990,0.07560706873834223,False,False,False
SF10,B,8,4194200489026,0.07771094852145116,False,False,False
SF10,B,9,4194200487992,0.08038982282752145,False,False,False
SF10,B,10,4194200489032,0.08315934911116032,False,False,False
SF10,B,11,4194200487944,0.08515927877568925,False,False,False
SF10,B,12,3966900464956,0.08689612040046113,False,False,False
SF10,B,13,544000061869,0.08875672910368576,False,False,False
SF10,B,14,4194200487987,0.08968119457016938,False,False,False
SF10,B,15,4194200489033,0.0917710180674595,False,False,False
SF10,B,16,4194200487946,0.09915855767356074,False,False,False
SF10,B,17,612900017747,0.10179215609322385,False,False,False
SF10,B,18,4194200487941,0.1020808534407647,False,False,False
SF10,B,19,4194200489016,0.1039023883371367,False,False,False
SF10,B,20,4194200487986,0.10839483197797328,False,False,False
P-SF69,B,1,3159300404863,0.044186172118646845,False,False,False
P-SF69,B,2,618100136851,0.05471395619310637,False,False,False
P-SF69,B,3,618100136859,0.05522393476855652,False,False,False
P-SF69,B,4,3159300404861,0.05866072000960498,False,False,False
P-SF69,B,5,3548300426193,0.05963338249743938,False,False,False
P-SF69,B,6,4194200489005,0.0650193015181491,False,False,False
P-SF69,B,7,3159300404864,0.06660689335378851,False,False,False
P-SF69,B,8,367300010688,0.06852585946914498,True,False,False
P-SF69,B,9,367300010689,0.07033403218138998,True,False,False
P-SF69,B,10,4194200489018,0.0720887879095839,True,False,False
P-SF69,B,11,367300010690,0.07239236473597097,True,False,False
P-SF69,B,12,3159300404862,0.07312780478122202,False,False,False
P-SF69,B,13,367300010687,0.07512617913514211,True,False,False
P-SF69,B,14,367300010691,0.0772959692836473,True,False,False
P-SF69,B,15,4194200487963,0.07910540992882104,False,False,False
P-SF69,B,16,4194200489007,0.08127422005652946,False,False,False
P-SF69,B,17,421200110779,0.08500933936923516,False,False,False
P-SF69,B,18,359300004830,0.0857586283565095,False,False,False
P-SF69,B,19,4194200487956,0.08689170409070074,False,False,False
P-SF69,B,20,3159300404867,0.09037379164572172,False,False,False
N-KZFS8,B,1,3204600406676,0.026319814196492018,False,False,False
N-KZFS8,B,2,3133600402790,0.04651864274827417,False,False,False
N-KZFS8,B,3,3133600402788,0.05118518873121174,False,False,False
N-KZFS8,B,4,1537900132251,0.05352342403463118,False,False,False
N-KZFS8,B,5,1537900132256,0.0580773872130501,False,False,False
N-KZFS8,B,6,1537900132260,0.060694767128749515,False,False,False
N-KZFS8,B,7,1537900132249,0.06348660765614655,False,False,False
N-KZFS8,B,8,454400089662,0.06820629067768949,False,False,False
N-KZFS8,B,9,1537900132254,0.06849080779288486,False,False,False
N-KZFS8,B,10,1537900132255,0.06860237406912296,False,False,False
N-KZFS8,B,11,454400089659,0.06970354353109454,False,False,False
N-KZFS8,B,12,781000089779,0.07291300626673443,False,False,False
N-KZFS8,B,13,781000089770,0.07447692812877679,False,False,False
N-KZFS8,B,14,1537900132250,0.07448266217696736,False,False,False
N-KZFS8,B,15,1537900132253,0.07508323607606912,False,False,False
N-KZFS8,B,16,781000089772,0.07911533579075682,False,False,False
N-KZFS8,B,17,3133600402791,0.08017649573834792,False,False,False
N-KZFS8,B,18,454400089663,0.08400465853519537,False,False,False
N-KZFS8,B,19,1537900132259,0.08674605335774435,False,False,False
N-KZFS8,B,20,781000089774,0.08809603732923751,False,False,False
